domain,url,path,http_status,redirect_target,canonical,title,meta_description,h1,robots_meta,content_type,word_count_aprox,page_type,primary_topic,primary_intent,indexable,in_sitemap,internal_links_in_aprox,internal_links_out_aprox,last_modified_if_available,notes
"alefotografo.com.br","https://www.alefotografo.com.br/videos/confraternizacao-abradilan","/videos/confraternizacao-abradilan","200","","https://www.alefotografo.com.br/videos/confraternizacao-abradilan","Confraternização ABRADILAN Alê Fotógrafo","Vídeo da confraternização da ABRADILAN, com cobertura audiovisual do evento realizada por Alê Fotógrafo.","Confraternização ABRADILAN","","text/html; charset=utf-8","411","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/7-forum-abradilan","/videos/7-forum-abradilan","200","","https://www.alefotografo.com.br/videos/7-forum-abradilan","7º Fórum ABRADILAN de desenvolvimento empresarial","Vídeo do 7º Fórum ABRADILAN de Desenvolvimento Empresarial, com registro audiovisual do evento corporativo.","7º Fórum ABRADILAN de desenvolvimento empresarial","","text/html; charset=utf-8","419","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/retratos-profissionais-em-estudio","/videos/retratos-profissionais-em-estudio","200","","https://www.alefotografo.com.br/videos/retratos-profissionais-em-estudio","Retratos profissionais em estúdio Alê Fotógrafo","Ensaio fotografico realizado em estudio em São Paulo para Salomão Concursos","Retratos profissionais em estúdio","","text/html; charset=utf-8","434","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/retrato-corporativo-ensaio-fotografico","/videos/retrato-corporativo-ensaio-fotografico","200","","https://www.alefotografo.com.br/videos/retrato-corporativo-ensaio-fotografico","Retrato Corporativo - Ensaio fotografico Alê Fotógrafo","Ensaio de Retratos profissionais para Salomão Concursos","Retrato Corporativo - Ensaio fotografico","","text/html; charset=utf-8","425","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/teaser-ibis-botucatu-sp","/videos/teaser-ibis-botucatu-sp","200","","https://www.alefotografo.com.br/videos/teaser-ibis-botucatu-sp","Teaser do evento de inauguração - IBIS Botucatu -SP","Teaser do evento de inauguração do IBIS Botucatu - SP","Teaser do evento de inauguração - IBIS Botucatu -SP","","text/html; charset=utf-8","444","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ibis-botucatu-video-manifesto","/videos/ibis-botucatu-video-manifesto","200","","https://www.alefotografo.com.br/videos/ibis-botucatu-video-manifesto","IBIS Botucatu - Video manifesto Alê Fotógrafo","Este video foi criado para ser apresentado no evento de inauguração para os investidores do IBIS na cidade de Botucatu - SP","IBIS Botucatu - Video manifesto","","text/html; charset=utf-8","442","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/curso-de-prestacao-de-contas-eleitorais-com-a-professora-rita-goncalves","/videos/curso-de-prestacao-de-contas-eleitorais-com-a-professora-rita-goncalves","200","","https://www.alefotografo.com.br/videos/curso-de-prestacao-de-contas-eleitorais-com-a-professora-rita-goncalves","Curso de Prestação de Contas Eleitorais com a Professora…","Vídeo do Curso de Prestação de Contas Eleitorais ministrado pela Professora Rita Gonçalves, com produção audiovisual de Alê Fotógrafo.","Curso de Prestação de Contas Eleitorais com a Professora Rita Gonçalves","","text/html; charset=utf-8","455","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/latin-sales-meeting-2022-em-punta-cana","/videos/latin-sales-meeting-2022-em-punta-cana","200","","https://www.alefotografo.com.br/videos/latin-sales-meeting-2022-em-punta-cana","Latin Sales Meeting 2022 em Punta Cana Alê Fotógrafo","Vídeo do Latin Sales Meeting 2022 realizado em Punta Cana, com registro audiovisual do encontro de vendas.","Latin Sales Meeting 2022 em Punta Cana","","text/html; charset=utf-8","450","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/jantar-febrafar-2022","/videos/jantar-febrafar-2022","200","","https://www.alefotografo.com.br/videos/jantar-febrafar-2022","Jantar Febrafar 2022 Alê Fotógrafo","Vídeo do Jantar Febrafar 2022, com registro audiovisual do evento corporativo assinado por Alê Fotógrafo.","Jantar Febrafar 2022","","text/html; charset=utf-8","444","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/salomao-concursos-aulao-em-sao-paulo","/videos/salomao-concursos-aulao-em-sao-paulo","200","","https://www.alefotografo.com.br/videos/salomao-concursos-aulao-em-sao-paulo","Salomão Concursos - Aulão em São Paulo Alê Fotógrafo","Vídeo do aulão do Salomão Concursos realizado em São Paulo, com produção audiovisual do evento educacional.","Salomão Concursos - Aulão em São Paulo","","text/html; charset=utf-8","441","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/renove-mudancas","/videos/renove-mudancas","200","","https://www.alefotografo.com.br/videos/renove-mudancas","Renove Mudanças Alê Fotógrafo","Neste video mostramos o beneficio do cliente contratar uma bo empresa de mudanças, acreditamos que histórias reais engajam e atraem mais clientes.","Renove Mudanças","","text/html; charset=utf-8","446","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/sitivesp-80-anos","/videos/sitivesp-80-anos","200","","https://www.alefotografo.com.br/videos/sitivesp-80-anos","SITIVESP 80 Anos Alê Fotógrafo","Teaser do Evento que marcou os 80 anos do SITIVESP com a apresentação do Maestro João Carlos Martins.","SITIVESP 80 Anos","","text/html; charset=utf-8","445","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-escritorio-rocha-e-queiroz","/videos/video-escritorio-rocha-e-queiroz","200","","https://www.alefotografo.com.br/videos/video-escritorio-rocha-e-queiroz","Video escritorio Rocha e Queiroz Alê Fotógrafo","O escritório rocha e Queiroz apresenta sua estrutura neste video institucional. Produção: @alefotografo","Video escritorio Rocha e Queiroz","","text/html; charset=utf-8","433","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/passion-for-excellence-latam-sales-meeting-2021-convatec","/videos/passion-for-excellence-latam-sales-meeting-2021-convatec","200","","https://www.alefotografo.com.br/videos/passion-for-excellence-latam-sales-meeting-2021-convatec","PASSION FOR EXCELLENCE - LATAM SALES MEETING 2021 - CONVATEC","PASSION FOR EXCELLENCE - LATAM SALES MEETING 2021 - CONVATEC","PASSION FOR EXCELLENCE - LATAM SALES MEETING 2021 - CONVATEC","","text/html; charset=utf-8","445","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ativa-logistica","/videos/ativa-logistica","200","","https://www.alefotografo.com.br/videos/ativa-logistica","ATIVA Logística Alê Fotógrafo","Vídeo de apresentação dos serviços da Ativa Logística.","ATIVA Logística","","text/html; charset=utf-8","403","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-institucional-rocha-queiroz-advogados","/videos/video-institucional-rocha-queiroz-advogados","200","","https://www.alefotografo.com.br/videos/video-institucional-rocha-queiroz-advogados","Vídeo institucional Rocha &amp; Queiroz advogados","Vídeo institucional do escritório de advocacia Rocha e Queiroz advogados.","Vídeo institucional Rocha &amp; Queiroz advogados","","text/html; charset=utf-8","414","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-de-boas-festas-da-ativalog","/videos/video-de-boas-festas-da-ativalog","200","","https://www.alefotografo.com.br/videos/video-de-boas-festas-da-ativalog","Vídeo de Boas Festas da ATIVALOG Alê Fotógrafo","A ATIVA LOG nos deu o privilégio de produzir seu vídeo de Boas Festas com cenas da sua unidade decorada e 3 veículos da sua frota com decoração de Natal.","Vídeo de Boas Festas da ATIVALOG","","text/html; charset=utf-8","451","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/sustainable-foods-summit-edicao-sao-paulo","/videos/sustainable-foods-summit-edicao-sao-paulo","200","","https://www.alefotografo.com.br/videos/sustainable-foods-summit-edicao-sao-paulo","Sustainable Foods Summit - Edição São Paulo Alê Fotógrafo","Vídeo da edição São Paulo do Sustainable Foods Summit, com registro audiovisual do encontro sobre sustentabilidade no setor de alimentos.","Sustainable Foods Summit - Edição São Paulo","","text/html; charset=utf-8","444","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/encontro-de-craques-germed-1","/videos/encontro-de-craques-germed-1","200","","https://www.alefotografo.com.br/videos/encontro-de-craques-germed-1","Encontro de Craques GERMED Alê Fotógrafo","A GERMED promove um evento incrível no Museu do Futebol, evento este que foi regado de gente bonita, boa musica e de uma paixão nacional o nosso futebol.","Encontro de Craques GERMED","","text/html; charset=utf-8","441","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ativa-logistica-apresenta-o-seu-centro-de-distribuicao-em-itapevi","/videos/ativa-logistica-apresenta-o-seu-centro-de-distribuicao-em-itapevi","200","","https://www.alefotografo.com.br/videos/ativa-logistica-apresenta-o-seu-centro-de-distribuicao-em-itapevi","Ativa Logística apresenta o seu Centro de Distribuição em…","A Ativa Logística apresenta para o mercado seu novo Centro de Distribuição em Itapevi, em um evento reservado e cercado de clientes e parceiros estratégicos…","Ativa Logística apresenta o seu Centro de Distribuição em Itapevi","","text/html; charset=utf-8","433","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-corporativo-fcw-premio-almirante-alvaro-alberto","/videos/video-corporativo-fcw-premio-almirante-alvaro-alberto","200","","https://www.alefotografo.com.br/videos/video-corporativo-fcw-premio-almirante-alvaro-alberto","FCW - Prêmio Almirante Álvaro Alberto Alê Fotógrafo","A Cientista e Professora Helena Bonciani recebe o Prêmio Almirante Álvaro Alberto da Fundação Conrado Wessel, com a presença da diretoria da FCW e um seleto…","FCW - Prêmio Almirante Álvaro Alberto","","text/html; charset=utf-8","458","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ativa-logistica-unidade-barueri","/videos/ativa-logistica-unidade-barueri","200","","https://www.alefotografo.com.br/videos/ativa-logistica-unidade-barueri","Ativa Logística - Unidade Barueri Alê Fotógrafo","Vídeo da unidade Barueri da Ativa Logística, com produção audiovisual realizada por Alê Fotógrafo.","Ativa Logística - Unidade Barueri","","text/html; charset=utf-8","413","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/blog/7-erros-que-voce-deve-evitar-na-foto-de-perfil-no-linkedin","/blog/7-erros-que-voce-deve-evitar-na-foto-de-perfil-no-linkedin","200","","https://www.alefotografo.com.br/blog/7-erros-que-voce-deve-evitar-na-foto-de-perfil-no-linkedin","7 Erros que você deve evitar na foto de perfil no LinkedIn","Já falamos em outros posts aqui sobre a importância de ter um perfil profissional no LinkedIn. E um dos itens mais importantes, a foto de perfil é capaz de…","7 Erros que você deve evitar na foto de perfil no LinkedIn","","text/html; charset=utf-8","1536","blog","","editorial","yes","yes","","131","","schema:,LocalBusiness,ProfessionalService,BlogPosting,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
